study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
brfss,2,high_cholesterol,0.0,0.0,0.0,0.0,0.5,0.7,0.75,0.05,0.1,0.25,0.25,True,Metabolic risk marker.,0.10000000000000002,0.5779525090495632,0.4625,0.45864725620121743,3.328720583017985e-05,Clinically Actionable Feature,False,True,0.45864725620121743,5.0,True,
brfss,2,kidney_disease,0.0,0.0,0.004487309964016075,0.1483246839611406,0.5,0.65,0.7000000000000001,0.05,0.1,0.25,0.25,True,Diabetes-related comorbidity risk.,0.14551618704487526,0.5779525090495632,0.4375,0.4317821005880293,6.0408388845345817e-05,Domain-Supportive Feature,False,True,0.41731737889829706,6.0,True,
brfss,2,general_health,0.0,0.0,0.038434913561151945,0.3725482831067529,0.5,0.7,0.7000000000000001,0.05,0.1,0.25,0.25,True,Self-rated general health.,0.16237686655142353,0.5779525090495632,0.45000000000000007,0.44305531805006676,6.861697657119555e-05,Clinically Actionable Feature,False,True,0.4150254931686263,7.0,True,
brfss,2,heart_attack,0.0,0.0,0.0008816063810582736,0.5374089202901937,0.5,0.6,0.6666666666666666,0.05,0.1,0.25,0.25,True,Cardiovascular comorbidity.,0.1395496174051861,0.5779525090495632,0.41666666666666663,0.41153264863178873,4.4395608823654724e-05,Domain-Supportive Feature,False,True,0.39371948376955296,8.0,True,
brfss,2,heart_disease,0.0,0.0,0.0009121997889820918,0.5727194989714411,0.5,0.6,0.6666666666666666,0.05,0.1,0.25,0.25,True,Cardiovascular comorbidity.,0.13690574829854704,0.5779525090495632,0.41666666666666663,0.41166468595923517,7.689826766910871e-05,Domain-Supportive Feature,False,True,0.3709262241239146,,False,not-in-final-subset
brfss,2,current_smoker,7.401486830834377e-18,5.860506251813999e-17,0.0011107931916436943,1.1604677853592704,0.5,0.45,0.6833333333333332,0.0,0.0,0.05,0.05,True,Lifestyle risk factor.,0.014731370187523856,0.5779525090495632,0.3833333333333333,0.38196544895468326,2.6390787330284088e-05,Low-Value Feature,False,True,0.36754408767130103,,False,not-in-final-subset
brfss,2,sex_male,0.0,0.0,0.0021791526823717396,0.037301673834164335,0.5,0.525,0.5499999999999999,0.0,0.0,0.05,0.05,True,Sex subgroup marker.,0.019243161185050126,0.5779525090495632,0.36875,0.367373834396201,8.411199803525412e-06,Domain-Supportive Feature,False,True,0.35956492009682695,,False,not-in-final-subset
brfss,2,physical_health_days,0.0,0.0,0.006577632201373575,0.1548679186799923,0.5,0.55,0.6,0.05,0.1,0.25,0.25,True,Physical health burden.,0.1368700214162197,0.5779525090495632,0.3875,0.3828500463279923,4.6286482514552575e-05,Domain-Supportive Feature,False,True,0.3336067018090259,,False,not-in-final-subset
brfss,2,mental_health_days,7.401486830834377e-18,5.860506251813999e-17,0.006636841739432005,0.41571050807157156,0.5,0.45,0.5833333333333334,0.0,0.0,0.05,0.05,True,Mental health burden.,0.018932633447382854,0.5779525090495632,0.3583333333333334,0.35700006297510783,2.1114036360825973e-05,Low-Value Feature,False,True,0.3287633800530341,,False,not-in-final-subset
brfss,2,checkup_recent,0.0,0.0,0.005473481922505533,0.3896003514742227,0.5,0.45,0.5833333333333334,0.05,0.1,0.25,0.25,True,Healthcare utilization context.,0.1352632516128269,0.5779525090495632,0.3583333333333334,0.3541012070302792,2.5686097922224407e-05,Low-Value Feature,False,True,0.32823869973766023,,False,not-in-final-subset
brfss,2,diabetes_age,0.0,0.0,0.602032066335762,0.18668202203120693,0.8133179779687931,0.95,0.6333333333333334,0.9,1.0,0.95,1.0,True,Age at diabetes diagnosis is derived after label.,0.7249671186679731,0.5779525090495632,0.558496928927092,0.104410947979015,0.002381342751373238,Clinically Relevant but Weak Predictor,True,False,0.08954509927474708,,False,semantic-veto
brfss,2,insulin_use,0.0,0.0,1.993596365550743e-05,1.3388978004497178,0.5,0.95,0.7833333333333332,0.9,1.0,0.95,1.0,True,Insulin use is label-proximal for diabetes.,0.7727689716085173,0.5779525090495632,0.5333333333333333,0.06653584553781099,0.0003389370462929156,Clinically Relevant but Weak Predictor,True,False,0.057637815472441435,,False,semantic-veto
brfss,2,insulin_use_observed,0.0,0.0,0.03693929170695602,0.15292982991615486,0.5,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.8588801499744475,0.5779525090495632,0.5,0.02841276512496031,0.00015000800472944525,Label-Proximal Feature,True,False,0.016883673452028607,,False,semantic-veto
brfss,2,diabetes_age_observed,0.12629332531606632,0.9999920819878684,4.819415417014046,0.057836984593115245,0.9421630154068847,0.95,0.65,1.0,1.0,1.0,1.0,True,Question-observation indicator is determined by the diabetes-contingent skip pattern.,0.9999997500002499,0.5779525090495632,0.8884302276777375,0.012863932260355338,0.00011104019734860776,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
brfss,3,bmi,0.0,0.0,0.02445929208167777,0.3467749223518863,0.5,0.95,0.8833333333333333,0.05,0.1,0.25,0.25,True,BMI is a core actionable diabetes risk factor.,0.14355821602217403,0.5782191687379247,0.5583333333333333,0.5511945422748125,9.200836019330013e-05,Clinically Actionable Feature,False,True,0.5511945422748125,1.0,True,
