study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
nhanes,4,hba1c,0.14896766592020141,0.9999932857060886,1.8432114890830746,0.050586041662909066,0.949413958337091,0.95,0.8333333333333334,0.8,1.0,0.95,1.0,True,HbA1c is part of diabetes label definition.,0.937499568980153,0.5,0.935714110712578,0.011632520637839996,2.6790416121133016e-10,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
nhanes,5,age,0.024084247184966313,0.1453498592015125,0.714519764330292,0.16875128853155197,0.831248711468448,0.9,0.7333333333333333,0.0,0.0,0.05,0.05,True,Age is a stable diabetes risk factor.,0.11480655682659424,0.5,0.6181880333874767,0.6053220132637401,0.0005656635932134416,Clinically Actionable Feature,False,True,0.6053220132637401,1.0,True,
nhanes,5,bmi,0.0026641011490759893,0.015013091778681632,0.2959623828343312,0.32934903326303544,0.6706509667369646,0.9,0.8666666666666667,0.0,0.0,0.15,0.15,True,BMI is clinically actionable for diabetes prevention.,0.12413563110826349,0.5,0.5803007875476641,0.5670755004955423,0.00035343069115683983,Clinically Actionable Feature,False,True,0.5662581818626654,2.0,True,
nhanes,5,prediabetes_told,0.019966253891745948,0.1202927968823325,0.45695097282133396,0.016541038968478108,0.9834589610315219,0.825,0.7833333333333333,0.1,0.3,0.65,0.65,True,Prediabetes self-report is close to diabetes label.,0.2943338721289144,0.5,0.6348629646043374,0.5628671418617397,0.0017363499189411186,Clinically Actionable Feature,False,True,0.5519787580306301,3.0,True,
nhanes,5,sedentary_minutes,0.003425909916482084,0.019648526661885247,0.22266277939031945,0.29197406232498185,0.7080259376750182,0.65,0.7166666666666668,0.0,0.0,0.1,0.1,True,Behavioral intervention target.,0.034270988654055395,0.5,0.48916641220023593,0.48455426187817047,0.00038933437470374207,Domain-Supportive Feature,False,True,0.4814722307855411,4.0,True,
nhanes,5,total_cholesterol,0.009081417839990799,0.05406101944551319,0.44926602000032717,0.14136804883511966,0.8586319511648803,0.55,0.65,0.0,0.0,0.15,0.15,True,Metabolic risk marker.,0.09989295232457139,0.5,0.48794469606663005,0.479131193148884,0.0010460272966062855,Domain-Supportive Feature,False,True,0.4750700212271924,5.0,True,
nhanes,5,waist,0.0034159419304811665,0.019587873710644917,0.3344503248235515,0.269476838853213,0.7305231611467871,0.85,0.8166666666666668,0.0,0.0,0.15,0.15,True,Central adiposity risk marker.,0.13972802911726026,0.5,0.5686476610092176,0.5535581002418987,0.00045318985277500057,Clinically Actionable Feature,False,True,0.4687397855508988,6.0,True,
nhanes,5,diastolic_bp,0.0035022505485655443,0.020113042225509428,0.24579467630869334,0.1827904386020693,0.8172095613979307,0.6,0.6833333333333332,0.0,0.0,0.1,0.1,True,Cardiometabolic risk marker.,0.02759192946786672,0.5,0.4903091582805723,0.48599123206053,0.00017972793831358722,Domain-Supportive Feature,False,True,0.46507309614176656,7.0,True,
nhanes,5,weight,0.0014992318315374248,0.0079251241680208,0.18729932025211574,0.08537920127592454,0.9146207987240754,0.7,0.7666666666666666,0.0,0.0,0.1,0.1,True,Body weight is clinically interpretable.,0.09654468742945405,0.5,0.551968363661888,0.5423684669804562,0.000290190606745944,Clinically Actionable Feature,False,True,0.45334302137066923,8.0,True,
nhanes,5,income_ratio,0.00025129907813057354,0.00033173424586095576,0.1466229831999469,0.029508000965801147,0.9704919990341988,0.5,0.5666666666666667,0.0,0.0,0.1,0.1,True,Income-to-poverty ratio as socioeconomic context.,0.053091464087749896,0.5,0.4608645867472647,0.4556331876033639,0.0003765740257655173,Domain-Supportive Feature,False,True,0.448884377502582,,False,not-in-final-subset
nhanes,5,race_ethnicity,0.00045912801121756887,0.001596326525955973,0.12461176858903368,0.2270852238734772,0.7729147761265228,0.625,0.5833333333333334,0.0,0.0,0.05,0.05,True,Race/ethnicity is a population risk descriptor.,0.014730362525583596,0.5,0.4571451865164248,0.45360325875121443,6.806008528691984e-05,Domain-Supportive Feature,False,True,0.4485077215097295,,False,not-in-final-subset
nhanes,5,sex_male,0.000236843056944062,0.0002437726106746737,0.047780901616624204,0.16047078047619692,0.8395292195238031,0.625,0.5833333333333334,0.0,0.0,0.05,0.05,True,Sex supports subgroup risk stratification.,0.027930623188656023,0.5,0.4700623090212964,0.46590240826674734,0.0003112922851845998,Domain-Supportive Feature,False,True,0.4437778931845071,,False,not-in-final-subset
nhanes,5,ever_smoked,0.00019678034077079683,0.0,0.042294765541671005,0.0969921657927113,0.9030078342072887,0.45,0.6166666666666667,0.0,0.0,0.1,0.1,True,Lifestyle risk context.,0.04834910300865383,0.5,0.44726823350812445,0.4424306001822495,0.00019841342225526243,Low-Value Feature,False,True,0.4275000514834888,,False,not-in-final-subset
nhanes,5,systolic_bp,0.00037283944818983597,0.0010712800415971914,0.15328094608761078,0.2614628941668876,0.7385371058331124,0.65,0.7166666666666668,0.0,0.0,0.1,0.1,True,Cardiometabolic risk marker.,0.07854334965725558,0.5,0.48969547184576834,0.4825437665637133,0.0006089100097474207,Domain-Supportive Feature,False,True,0.42177622803178666,,False,not-in-final-subset
nhanes,5,hdl_cholesterol,0.0017822480441000174,0.009647214120715555,0.21594155997400066,0.4193010051312141,0.580698994868786,0.6,0.6666666666666666,0.0,0.0,0.15,0.15,True,Metabolic risk marker.,0.10823462558007546,0.5,0.4357006298766385,0.4271995664169819,0.0003287804840116153,Domain-Supportive Feature,False,True,0.3934850968581783,,False,not-in-final-subset
nhanes,5,education,0.0007719932483667276,0.003500041074898534,0.16306222563299713,0.3766246881036763,0.6233753118963237,0.45,0.5,0.0,0.0,0.05,0.05,True,Socioeconomic context.,0.0735937394982787,0.5,0.3632250747017343,0.3581847024233429,0.00017789943743294804,Low-Value Feature,False,True,0.34925984869338783,,False,not-in-final-subset
nhanes,5,fasting_glucose,0.047128583750811005,0.2855694604294131,0.7400186770668077,0.05716870044340568,0.9428312995565943,0.95,0.8333333333333334,0.8,1.0,0.95,1.0,True,Fasting glucose is part of diabetes label definition.,0.864046029070642,0.5,0.7200704313734761,0.018458259921655326,0.0014950311618577195,Label-Proximal Feature,True,False,0.002955329404782138,,False,semantic-veto
nhanes,5,hba1c,0.16454039667148235,0.9999939152250781,1.7908360491895288,0.030979891453993488,0.9690201085460065,0.95,0.8333333333333334,0.8,1.0,0.95,1.0,True,HbA1c is part of diabetes label definition.,0.9374995707689582,0.5,0.9396355296100581,0.011681270349574344,7.159163953085137e-10,Label-Proximal Feature,True,False,0.0,,False,semantic-veto
