study,fold,feature,raw_predictive_drop,predictive_utility,raw_shap_mean_abs,raw_shap_cv,shap_stability,evidence_relevance,clinical_utility,label_derived_risk,definitional_overlap,target_proxy_strength,semantic_risk_max,available_at_prediction,interpretation,leakage_risk,theta_l_mean,audit_score,pre_score,uncertainty_width,pseul_category,semantic_veto,admissible_for_selection,select_score,selection_order,selected,rejection_reason
diabetes130_admission,1,num_medications,0.008381816935921904,0.13126651865204078,0.09801746206289108,0.2766420215045303,0.7233579784954697,0.7,0.5,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Treatment burden; clinically meaningful.,0.526492356363384,0.57813318476258,0.4840515512947062,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,number_diagnoses,0.006338040273381251,0.09843052846206794,0.07340126966166123,0.05295501689220345,0.9470449831077965,0.6499999999999999,0.4666666666666666,0.85,0.4,0.85,0.85,False,Unavailable at admission landmark. Diagnosis count: proxy for case complexity / readmission.,0.606432463266415,0.57813318476258,0.4981048218268463,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,discharge_disposition_id,0.06245249879702932,0.9999839336700571,0.24005083371642488,0.06520588299612212,0.9347941170038778,0.65,0.4166666666666667,0.85,0.55,0.85,0.85,False,Unavailable at admission landmark. Discharge disposition: encodes death/hospice; partly determines readmission.,0.6948002551980151,0.57813318476258,0.7536206701684594,0.0,0.0,Predictive Proxy Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,a1c_ordinal,0.002614880320858711,0.038613012234656754,0.032621976761583814,0.2939012937326878,0.7060987062673122,0.85,0.5166666666666667,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. HbA1c: actionable glycemic control marker.,0.45675660888735353,0.57813318476258,0.4944703115905261,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,max_glu_ordinal,0.0005987831488081908,0.0062217298715497036,0.0063285795951428985,0.28671084430292754,0.7132891556970724,0.7,0.4666666666666666,0.85,0.05,0.85,0.85,False,Unavailable at admission landmark. Serum glucose: clinical marker.,0.45675815808593273,0.57813318476258,0.43619101676754607,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,insulin_ordinal,0.003774953462813372,0.05725113009119456,0.035357626544363197,0.17082697859807422,0.8291730214019257,0.7,0.4666666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Insulin regimen change; actionable.,0.4868375436996146,0.57813318476258,0.47467660997441014,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,change_flag,0.0006997053902942177,0.007843179901841031,0.028126607160460615,0.33479464416456634,0.6652053558354336,0.6,0.43333333333333335,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. Medication change; actionable.,0.49664788418583344,0.57813318476258,0.39372735847097234,0.0,0.0,Domain-Supportive Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,1,diabetesMed_flag,0.0010010734777826434,0.012685059029690198,0.047103569505123156,0.3241654489435522,0.6758345510564479,0.65,0.4666666666666666,0.85,0.1,0.85,0.85,False,Unavailable at admission landmark. On diabetes medication; actionable.,0.5148421052636171,0.57813318476258,0.41813909458686327,0.0,0.0,Low-Value Feature,True,False,0.0,,False,post-landmark
diabetes130_admission,2,age_ordinal,0.008026198955555511,0.13048593806914177,0.10300442171030184,0.11278297904327671,0.8872170209567233,0.85,0.7166666666666667,0.0,0.0,0.05,0.05,True,Age is a stable readmission risk factor.,0.12013372197726087,0.5786288819611193,0.6082558522787539,0.602065150315837,0.0008665893365215006,Clinically Actionable Feature,False,True,0.602065150315837,1.0,True,
diabetes130_admission,2,number_inpatient,0.02561958907758093,0.4294684198123316,0.1405616830673141,0.10471268139740511,0.8952873186025949,0.7250000000000001,0.5833333333333334,0.0,0.0,0.35,0.35,True,Prior-year history available at admission. Prior inpatient visits: strong operational proxy for readmission.,0.3374976483379843,0.5786288819611193,0.6349813229975518,0.5826960656960107,0.0015859146530441892,Domain-Supportive Feature,False,True,0.5799802126479888,2.0,True,
