study,fold,method,auc,average_precision,mcc,accuracy,balanced_accuracy,f1_weighted,brier,sensitivity,specificity,ppv,npv,calibration_intercept,calibration_slope,n_features,avg_leakage_risk,avg_clinical_utility,designated_traps_selected,designated_trap_fraction,prediction_unavailable_selected
diabetes130_admission,3,Oracle Trap Exclusion + SHAP,0.5743255723654241,0.1373058533231683,0.0358497987959083,0.91171875,0.5022359961913815,0.8708182648953658,0.0791788254106823,0.0053285968028419,0.9991433955799212,0.375,0.9123904881101376,-0.6322054998548126,0.7255248745831072,5,0.13847006131461853,0.5800000000000001,0,0.0,0
diabetes130_admission,4,All Features,0.6305061938737722,0.1517906294547546,0.0202374748782563,0.91140625,0.5012622362822333,0.8703609844171194,0.0786787161730616,0.0035523978685612,0.9989720746959054,0.25,0.9122340425531916,-0.5291381349734069,0.7553626977007774,18,0.371045664067177,0.5111111111111112,11,1.0,11
diabetes130_admission,4,Mutual Information,0.6221216646060487,0.1408382802141232,0.0208805613779021,0.91078125,0.5017220335393342,0.8703402725453236,0.0795112601611406,0.0053285968028419,0.9981154702758266,0.2142857142857142,0.9123081741309114,-0.7013223983316544,0.6858938838326372,5,0.4575662779036528,0.5166666666666666,3,0.2727272727272727,3
diabetes130_admission,4,LightGBM Gain,0.5924463313747573,0.1324887364597234,0.0,0.91203125,0.5,0.8700705084988151,0.0795857405325063,0.0,1.0,0.0,0.91203125,-0.8778450364507819,0.6100462892167298,5,0.47671654725686763,0.5166666666666667,4,0.36363636363636365,4
diabetes130_admission,4,Permutation Importance,0.6242701745555927,0.1459070688257319,0.0120421029246098,0.91078125,0.5009195945142019,0.8700444462967902,0.0791537386391128,0.0035523978685612,0.9982867911598424,0.1666666666666666,0.9121790857858484,-0.6779208263643265,0.6954755965942436,5,0.4294541150637324,0.5233333333333333,3,0.2727272727272727,3
diabetes130_admission,4,SHAP Ranking,0.6205000500573453,0.1458879410214472,0.0265357956868999,0.91171875,0.5014335571662492,0.8705191994911514,0.0791527397245779,0.0035523978685612,0.999314716463937,0.3333333333333333,0.9122614951517048,-0.7178970093536247,0.6761233069092211,5,0.4477419255007641,0.5466666666666666,3,0.2727272727272727,3
diabetes130_admission,4,Availability Gate + SHAP,0.5588599827583636,0.1139276428416166,0.0308030519678832,0.911875,0.501519217608257,0.8705982936122294,0.0804152959025465,0.0035523978685612,0.9994860373479528,0.4,0.912275215011728,-1.1904919785935368,0.4829206831649046,5,0.16105301224287646,0.5900000000000001,0,0.0,0
diabetes130_admission,4,Semantic Veto + SHAP,0.5588599827583636,0.1139276428416166,0.0308030519678832,0.911875,0.501519217608257,0.8705982936122294,0.0804152959025465,0.0035523978685612,0.9994860373479528,0.4,0.912275215011728,-1.1904919785935368,0.4829206831649046,5,0.16105301224287646,0.5900000000000001,0,0.0,0
diabetes130_admission,4,PSEUL-Select,0.559759645624425,0.1139388025011378,0.0231011864530205,0.9115625,0.5013478967242412,0.8704400964338482,0.0805021701428671,0.0035523978685612,0.9991433955799212,0.2857142857142857,0.9122477709995308,-1.275882170340518,0.4462108753761532,5,0.14926797914250362,0.6066666666666667,0,0.0,0
diabetes130_admission,4,PSEUL-Audit,0.6223036359890707,0.1389859691248879,0.0227448887825704,0.9109375,0.5018076939813422,0.870419955960951,0.0795778527779144,0.0053285968028419,0.9982867911598424,0.2307692307692307,0.9123219038672304,-0.7447104596073122,0.6646899032536371,5,0.43621051175228837,0.55,3,0.2727272727272727,3
diabetes130_admission,4,PSEUL-Auto (leakage metadata null),0.559759645624425,0.1139388025011378,0.0231011864530205,0.9115625,0.5013478967242412,0.8704400964338482,0.0805021701428671,0.0035523978685612,0.9991433955799212,0.2857142857142857,0.9122477709995308,-1.275882170340518,0.4462108753761532,5,0.14926797914250362,0.6066666666666667,0,0.0,0
diabetes130_admission,4,Oracle Trap Exclusion + SHAP,0.5608872291692215,0.1138893405253937,0.008511056523648,0.91140625,0.5004597972571009,0.870060860374306,0.0804356736862582,0.0017761989342806,0.9991433955799212,0.1666666666666666,0.9121050985298718,-1.2611404201995788,0.451165831168743,5,0.132021804765869,0.58,0,0.0,0
diabetes130_admission,5,All Features,0.6117589405937225,0.146599388672925,0.0363349009345231,0.911875,0.5016016994054997,0.8704503484280438,0.0791985472373841,0.0035460992907801,0.9996572995202192,0.5,0.9121325828642902,-0.7084989608283111,0.6785701994292519,18,0.3705324952317049,0.5111111111111112,11,1.0,11
diabetes130_admission,5,Mutual Information,0.6132848387849446,0.1480181065630323,0.0251223588423941,0.9103125,0.5023466476115478,0.8702465751055144,0.0791263401100189,0.0070921985815602,0.9976010966415352,0.2222222222222222,0.9122532121591976,-0.7508462355785276,0.6616482162483867,5,0.5147631008695341,0.47333333333333333,4,0.36363636363636365,4
diabetes130_admission,5,LightGBM Gain,0.5876339509233469,0.1282759494897825,0.0264976473002421,0.9115625,0.5014303491656094,0.8702921741188621,0.0801581505995647,0.0035460992907801,0.9993145990404386,0.3333333333333333,0.9121050985298718,-1.059251705347758,0.530297025797894,5,0.47714027872904996,0.5166666666666667,4,0.36363636363636365,4
diabetes130_admission,5,Permutation Importance,0.5982259173921708,0.1328644198364394,-0.0109978684530605,0.910625,0.4993145990404387,0.8692194144586196,0.0799841059840589,0.0,0.9986291980808774,0.0,0.9117647058823528,-0.9108755577909514,0.58823410532323,5,0.5097981795558538,0.49333333333333335,4,0.36363636363636365,4
diabetes130_admission,5,SHAP Ranking,0.6064606028125744,0.1421778317498467,0.0063888383535511,0.91109375,0.500372474103024,0.8697552713404544,0.0794858635529328,0.00177304964539,0.998971898560658,0.1428571428571428,0.911934928828406,-0.7822131946439269,0.6431780484755197,5,0.43297910085804403,0.53,3,0.2727272727272727,3
diabetes130_admission,5,Availability Gate + SHAP,0.5590591717342588,0.1115486883377021,0.0120085635991829,0.910625,0.5009162984459384,0.8698174356457242,0.08082953550158,0.0035460992907801,0.9982864976010968,0.1666666666666666,0.9120225422667502,-1.2045308267895414,0.4744805574543452,5,0.15747531040896257,0.5900000000000001,0,0.0,0
