study,fold,method,auc,average_precision,mcc,accuracy,balanced_accuracy,f1_weighted,brier,sensitivity,specificity,ppv,npv,calibration_intercept,calibration_slope,n_features,avg_leakage_risk,avg_clinical_utility,designated_traps_selected,designated_trap_fraction,prediction_unavailable_selected
diabetes130_discharge,4,SHAP Ranking,0.6477511001386312,0.1643409460512795,0.0413297668305533,0.90953125,0.5034971789323601,0.86867159013506,0.0796786115722596,0.0087108013937282,0.998283556470992,0.3333333333333333,0.9108848864526232,-0.3858817680233608,0.8279816220179476,5,0.21902377850142324,0.6166666666666668,0,,0
diabetes130_discharge,4,Availability Gate + SHAP,0.6477511001386312,0.1643409460512795,0.0413297668305533,0.90953125,0.5034971789323601,0.86867159013506,0.0796786115722596,0.0087108013937282,0.998283556470992,0.3333333333333333,0.9108848864526232,-0.3858817680233608,0.8279816220179476,5,0.21902377850142324,0.6166666666666668,0,,0
diabetes130_discharge,4,Semantic Veto + SHAP,0.6477511001386312,0.1643409460512795,0.0413297668305533,0.90953125,0.5034971789323601,0.86867159013506,0.0796786115722596,0.0087108013937282,0.998283556470992,0.3333333333333333,0.9108848864526232,-0.3858817680233608,0.8279816220179476,5,0.21902377850142324,0.6166666666666668,0,,0
diabetes130_discharge,4,PSEUL-Select,0.6350779755774606,0.1589703269964417,0.0495983283738584,0.91,0.5037546454617113,0.868913578163256,0.0798937704036589,0.0087108013937282,0.9987984895296944,0.4166666666666667,0.910926737633062,-0.4385532433943855,0.8039703752779092,5,0.1893793060842512,0.6666666666666667,0,,0
diabetes130_discharge,4,PSEUL-Audit,0.6537673244173959,0.1708687770256798,0.0508019222808266,0.9103125,0.5031410318516897,0.868778958809013,0.0793194175316167,0.0069686411149825,0.9993134225883968,0.5,0.9108260325406758,-0.2963298279306655,0.8680374199606806,5,0.22491332331240269,0.6500000000000001,0,,0
diabetes130_discharge,4,PSEUL-Auto (leakage metadata null),0.6350779755774606,0.1589703269964417,0.0495983283738584,0.91,0.5037546454617113,0.868913578163256,0.0798937704036589,0.0087108013937282,0.9987984895296944,0.4166666666666667,0.910926737633062,-0.4385532433943855,0.8039703752779092,5,0.1893793060842512,0.6666666666666667,0,,0
diabetes130_discharge,4,Oracle Trap Exclusion + SHAP,0.6477511001386312,0.1643409460512795,0.0413297668305533,0.90953125,0.5034971789323601,0.86867159013506,0.0796786115722596,0.0087108013937282,0.998283556470992,0.3333333333333333,0.9108848864526232,-0.3858817680233608,0.8279816220179476,5,0.21902377850142324,0.6166666666666668,0,,0
diabetes130_discharge,5,All Features,0.6326710672211916,0.1670132799119434,0.0303670626591015,0.91015625,0.5014846937493945,0.8681017543876385,0.0794978534032736,0.0034843205574912,0.9994850669412976,0.4,0.9105551211884284,-0.4439522734106496,0.7862128625873829,18,0.16417128961512048,0.6240740740740741,0,,0
diabetes130_discharge,5,Mutual Information,0.6151386730874812,0.1542202807714419,0.019848732772326,0.9096875,0.5012272272200433,0.8678645264662188,0.0800348371765368,0.0034843205574912,0.9989701338825951,0.25,0.9105131414267836,-0.5146038203162872,0.7621586838380257,5,0.1872174744592237,0.5599999999999999,0,,0
diabetes130_discharge,5,LightGBM Gain,0.5986848872828878,0.1440415017525966,0.0261208367920149,0.91,0.501398871572944,0.868022687510582,0.0805314226876723,0.0034843205574912,0.9993134225883968,0.3333333333333333,0.910541132311542,-0.697421468157919,0.677027835255628,5,0.21484041425583836,0.6266666666666667,0,,0
diabetes130_discharge,5,Permutation Importance,0.615960861499155,0.1594863291405417,0.0439888739306313,0.9103125,0.5023557738887673,0.8684809420678369,0.0800890616144209,0.0052264808362369,0.9994850669412976,0.5,0.9106975289333752,-0.636480883893034,0.7054907385972796,5,0.225476255884276,0.6166666666666668,0,,0
diabetes130_discharge,5,SHAP Ranking,0.615960861499155,0.1594863291405417,0.0439888739306313,0.9103125,0.5023557738887673,0.8684809420678369,0.0800890616144209,0.0052264808362369,0.9994850669412976,0.5,0.9106975289333752,-0.636480883893034,0.7054907385972796,5,0.225476255884276,0.6166666666666668,0,,0
diabetes130_discharge,5,Availability Gate + SHAP,0.615960861499155,0.1594863291405417,0.0439888739306313,0.9103125,0.5023557738887673,0.8684809420678369,0.0800890616144209,0.0052264808362369,0.9994850669412976,0.5,0.9106975289333752,-0.636480883893034,0.7054907385972796,5,0.225476255884276,0.6166666666666668,0,,0
diabetes130_discharge,5,Semantic Veto + SHAP,0.615960861499155,0.1594863291405417,0.0439888739306313,0.9103125,0.5023557738887673,0.8684809420678369,0.0800890616144209,0.0052264808362369,0.9994850669412976,0.5,0.9106975289333752,-0.636480883893034,0.7054907385972796,5,0.225476255884276,0.6166666666666668,0,,0
diabetes130_discharge,5,PSEUL-Select,0.5971659543725053,0.1309934688667686,-0.005549624336817,0.91,0.4998283556470992,0.8674181937172775,0.0810620653180209,0.0,0.9996567112941984,0.0,0.9102844638949672,-0.8337915238400044,0.6219235010435534,5,0.1442457495765373,0.6866666666666666,0,,0
diabetes130_discharge,5,PSEUL-Audit,0.6289354102898098,0.1595556689882092,0.0611840985241173,0.91046875,0.5040121119910626,0.8691555314024787,0.0799916360265307,0.0087108013937282,0.9993134225883968,0.5555555555555556,0.9109685495227664,-0.5758141165916884,0.7320256437075868,5,0.231912038101214,0.6500000000000001,0,,0
diabetes130_discharge,5,PSEUL-Auto (leakage metadata null),0.6164762431058178,0.1530106464547287,0.0568071637274551,0.9103125,0.5039262898146122,0.8690748841066285,0.0802494391101568,0.0087108013937282,0.999141778235496,0.5,0.9109546165884194,-0.6231806271111824,0.7132913495766066,5,0.19265615304261272,0.6666666666666667,0,,0
diabetes130_discharge,5,Oracle Trap Exclusion + SHAP,0.615960861499155,0.1594863291405417,0.0439888739306313,0.9103125,0.5023557738887673,0.8684809420678369,0.0800890616144209,0.0052264808362369,0.9994850669412976,0.5,0.9106975289333752,-0.636480883893034,0.7054907385972796,5,0.225476255884276,0.6166666666666668,0,,0
